Searching for host_logs_1.txt @ /home/ans/Desktop/ebpf_code/
MAC:  ae:10:c1:80:30:79
	ASSOC:  1645034032.031313
	DISASSOC:  0
	LI:  20.0
	curr_ps_state:  1
	time_STA_wake:  0
	time_STA_sleep:  0
	time_accounted_for:  1645034032.031313
	time_accounting_complete:  0
	Number of Beacons:  0
	Wakeups due to LI:  0
	AID:  1
	N:  0




['ae:10:c1:80:30:79']
ae:10:c1:80:30:79
(0, 0, 5, 164, 136, 233)
(0, 0, 5, 164, 136, 234)
(0, 0, 5, 164, 136, 235)
(0, 0, 5, 164, 136, 236)
(0, 0, 5, 164, 136, 237)
(0, 0, 5, 164, 136, 238)
(0, 0, 5, 164, 136, 239)
(0, 0, 5, 164, 136, 240)
(0, 0, 5, 164, 136, 241)
(0, 0, 5, 164, 136, 242)
(0, 0, 5, 164, 136, 243)
(0, 0, 5, 164, 136, 244)
(0, 0, 5, 165, 138, 245)
(0, 0, 5, 165, 138, 246)
(0, 0, 5, 165, 138, 247)
(0, 0, 5, 165, 138, 248)
(0, 0, 5, 165, 138, 249)
(0, 0, 5, 165, 139, 250)
(0, 0, 5, 165, 141, 251)
(0, 0, 5, 165, 141, 252)
(0, 0, 5, 167, 143, 253)
(0, 0, 5, 167, 144, 254)
(0, 0, 5, 167, 145, 255)
(0, 0, 5, 167, 145, 256)
(0, 0, 5, 167, 145, 257)
(0, 0, 5, 167, 145, 258)
(0, 0, 5, 167, 145, 259)
(0, 0, 5, 167, 145, 260)
(0, 0, 5, 167, 145, 261)
(0, 0, 5, 167, 145, 262)
(0, 0, 5, 167, 145, 263)
(0, 0, 5, 167, 145, 264)
(0, 0, 5, 168, 146, 265)
(0, 0, 5, 168, 147, 266)
(0, 0, 5, 168, 148, 267)
(0, 0, 5, 168, 149, 268)
(0, 0, 5, 168, 150, 269)
(0, 0, 5, 171, 151, 270)
(0, 0, 5, 171, 152, 271)
(0, 0, 5, 176, 153, 272)
(0, 0, 5, 176, 155, 273)
(0, 0, 5, 176, 156, 274)
(0, 0, 5, 176, 157, 275)
(0, 0, 5, 176, 158, 276)
(0, 0, 5, 176, 158, 277)
(0, 0, 5, 176, 159, 278)
(0, 0, 5, 176, 159, 279)
(0, 0, 5, 176, 161, 280)
(0, 0, 5, 177, 162, 281)
(0, 0, 5, 177, 163, 282)
(0, 0, 5, 177, 164, 283)
(0, 0, 5, 177, 164, 284)
(0, 0, 5, 177, 164, 285)
(0, 0, 5, 177, 165, 286)
(0, 0, 5, 177, 167, 287)
(0, 0, 5, 177, 167, 288)
(0, 0, 5, 177, 168, 289)
(0, 0, 5, 177, 168, 290)
(0, 0, 5, 177, 169, 291)
(0, 0, 5, 177, 169, 292)
(0, 0, 6, 178, 171, 293)
(0, 0, 6, 178, 171, 294)
(0, 0, 6, 179, 173, 295)
(0, 0, 6, 179, 174, 296)
(0, 0, 6, 179, 175, 297)
(0, 0, 6, 179, 175, 298)
(0, 0, 6, 179, 176, 299)
(0, 0, 6, 179, 177, 300)
(0, 0, 6, 179, 178, 301)
(0, 0, 6, 179, 179, 302)
(0, 0, 6, 179, 181, 303)
(0, 0, 6, 179, 181, 304)
(0, 0, 7, 180, 184, 305)
(0, 0, 7, 180, 184, 306)
(0, 0, 7, 180, 184, 307)
(0, 0, 7, 180, 185, 308)
(0, 0, 7, 181, 186, 309)
(0, 0, 7, 181, 189, 310)
(0, 0, 7, 181, 189, 311)
(0, 0, 7, 181, 190, 312)
(0, 0, 7, 181, 190, 313)
(0, 0, 7, 181, 191, 314)
(0, 0, 7, 182, 193, 315)
(0, 0, 7, 182, 193, 316)
(0, 0, 7, 183, 196, 317)
(0, 0, 7, 183, 196, 318)
(0, 0, 7, 183, 196, 319)
(0, 0, 7, 183, 197, 320)
(0, 0, 7, 183, 198, 321)
(0, 0, 7, 183, 199, 322)
(0, 0, 7, 184, 201, 323)
(0, 0, 7, 184, 202, 324)
(0, 0, 7, 184, 203, 325)
(0, 0, 7, 184, 203, 326)
(0, 0, 7, 185, 204, 327)
(0, 0, 7, 186, 205, 328)
(0, 0, 7, 186, 207, 329)
(0, 0, 7, 186, 207, 330)
(0, 0, 7, 187, 209, 331)
(0, 0, 7, 187, 210, 332)
(0, 0, 7, 187, 211, 333)
(0, 0, 7, 187, 211, 334)
(0, 0, 7, 187, 211, 335)
(0, 0, 7, 187, 212, 336)
(0, 0, 7, 187, 214, 337)
(0, 0, 7, 187, 215, 338)
(0, 0, 7, 187, 216, 339)
(0, 0, 7, 187, 216, 340)
(0, 0, 7, 187, 217, 341)
(0, 0, 7, 187, 218, 342)
(0, 0, 7, 187, 218, 343)
(0, 0, 7, 187, 221, 344)
(0, 0, 7, 187, 221, 345)
(0, 0, 7, 187, 222, 346)
(0, 0, 7, 187, 223, 347)
(0, 0, 7, 187, 224, 348)
(0, 0, 7, 187, 224, 349)
(0, 0, 7, 187, 224, 350)
(0, 0, 7, 187, 225, 351)
(0, 0, 7, 187, 226, 352)
(0, 0, 8, 188, 229, 353)
(0, 0, 8, 188, 229, 354)
(0, 0, 8, 188, 230, 355)
(0, 0, 8, 188, 231, 356)
(0, 0, 8, 188, 231, 357)
(0, 0, 8, 188, 231, 358)
(0, 0, 8, 188, 231, 359)
(0, 0, 8, 188, 231, 360)
(0, 0, 8, 188, 231, 361)
(0, 0, 8, 188, 231, 362)
(0, 0, 8, 188, 231, 363)
(0, 0, 8, 188, 231, 364)
(0, 0, 8, 188, 231, 365)
(0, 0, 8, 188, 231, 366)
(0, 0, 8, 188, 232, 367)
(0, 0, 8, 188, 234, 368)
(0, 0, 8, 188, 235, 369)
(0, 0, 8, 188, 236, 370)
(0, 0, 8, 188, 236, 371)
(0, 0, 8, 188, 237, 372)
(0, 0, 8, 188, 238, 373)
(0, 0, 8, 188, 240, 374)
(0, 0, 8, 188, 240, 375)
(0, 0, 8, 188, 242, 376)
(0, 0, 8, 188, 243, 377)
(0, 0, 8, 188, 243, 378)
(0, 0, 8, 188, 243, 379)
(0, 0, 8, 188, 243, 380)
(0, 0, 8, 188, 243, 381)
(0, 0, 8, 188, 243, 382)
(0, 0, 8, 188, 245, 383)
(0, 0, 8, 188, 245, 384)
(0, 0, 8, 188, 247, 385)
(0, 0, 8, 188, 248, 386)
(0, 0, 8, 188, 249, 387)
(0, 0, 8, 188, 249, 388)
(0, 0, 8, 188, 250, 389)
(0, 0, 8, 188, 250, 390)
(0, 0, 8, 188, 250, 391)
(0, 0, 8, 188, 251, 392)
(0, 0, 8, 188, 252, 393)
(0, 0, 8, 188, 252, 394)
(0, 0, 8, 188, 252, 395)
(0, 0, 8, 188, 253, 396)
(0, 0, 8, 188, 253, 397)
(0, 0, 8, 188, 254, 398)
(0, 0, 8, 188, 255, 399)
(0, 0, 8, 188, 255, 400)
(0, 0, 8, 188, 255, 401)
(0, 0, 8, 188, 255, 402)
(0, 0, 8, 188, 255, 403)
(0, 0, 8, 188, 255, 404)
(0, 0, 8, 188, 255, 405)
(0, 0, 8, 188, 255, 406)
(0, 0, 8, 188, 255, 407)
(0, 0, 8, 188, 255, 408)
(0, 0, 8, 188, 255, 409)
(0, 0, 8, 188, 255, 410)
(0, 0, 8, 188, 255, 411)
(0, 0, 8, 188, 255, 412)
(0, 0, 8, 188, 255, 413)
(0, 0, 8, 188, 256, 414)
(0, 0, 8, 188, 256, 415)
(0, 0, 8, 188, 258, 416)
(0, 0, 8, 188, 259, 417)
(0, 0, 8, 188, 260, 418)
(0, 0, 8, 188, 260, 419)
(0, 0, 8, 188, 262, 420)
(0, 0, 8, 188, 262, 421)
(0, 0, 8, 188, 263, 422)
(0, 0, 8, 188, 265, 423)
(0, 0, 8, 188, 266, 424)
(0, 0, 8, 188, 267, 425)
(0, 0, 8, 188, 267, 426)
(0, 0, 8, 188, 267, 427)
(0, 0, 8, 188, 267, 428)
(0, 0, 8, 188, 269, 429)
(0, 0, 8, 188, 270, 430)
(0, 0, 8, 188, 271, 431)
(0, 0, 8, 188, 272, 432)
(0, 0, 8, 188, 272, 433)
(0, 0, 8, 188, 272, 434)
(0, 0, 8, 188, 273, 435)
(0, 0, 8, 188, 273, 436)
(0, 0, 9, 189, 276, 437)
(0, 0, 9, 189, 276, 438)
(0, 0, 9, 189, 277, 439)
(0, 0, 9, 189, 278, 440)
(0, 0, 9, 189, 278, 441)
(0, 0, 9, 189, 278, 442)
(0, 0, 9, 189, 278, 443)
(0, 0, 9, 189, 278, 444)
(0, 0, 9, 189, 278, 445)
(0, 0, 9, 189, 278, 446)
(0, 0, 9, 189, 278, 447)
(0, 0, 9, 189, 278, 448)
(0, 0, 9, 189, 278, 449)
(0, 0, 9, 189, 278, 450)
(0, 0, 9, 189, 278, 451)
(0, 0, 9, 189, 278, 452)
(0, 0, 9, 189, 278, 453)
(0, 0, 9, 189, 278, 454)
(0, 0, 9, 189, 278, 455)
(0, 0, 9, 189, 278, 456)
(0, 0, 9, 189, 278, 457)
(0, 0, 9, 189, 278, 458)
(0, 0, 9, 189, 278, 459)
(0, 0, 9, 189, 278, 460)
(0, 0, 9, 189, 278, 461)
(0, 0, 9, 189, 278, 462)
(0, 0, 9, 189, 278, 463)
(0, 0, 9, 189, 278, 464)
(0, 0, 9, 189, 278, 465)
(0, 0, 9, 189, 278, 466)
(0, 0, 9, 189, 278, 467)
(0, 0, 9, 189, 278, 468)
(0, 0, 9, 189, 278, 469)
(0, 0, 9, 189, 278, 470)
(0, 0, 9, 189, 278, 471)
(0, 0, 9, 189, 278, 472)
(0, 0, 9, 189, 278, 473)
(0, 0, 9, 189, 278, 474)
(0, 0, 9, 189, 278, 475)
(0, 0, 9, 189, 278, 476)
(0, 0, 9, 189, 278, 477)
(0, 0, 9, 189, 278, 478)
(0, 0, 9, 189, 278, 479)
(0, 0, 9, 189, 278, 480)
(0, 0, 9, 189, 278, 481)
(0, 0, 9, 190, 280, 482)
(0, 0, 9, 190, 281, 483)
(0, 0, 9, 190, 281, 484)
(0, 0, 9, 190, 282, 485)
(0, 0, 9, 191, 283, 486)
(0, 0, 9, 191, 284, 487)
(0, 0, 9, 191, 285, 488)
(0, 0, 9, 191, 286, 489)
(0, 0, 9, 191, 288, 490)
(0, 0, 9, 191, 289, 491)
(0, 0, 9, 191, 289, 492)
(0, 0, 9, 191, 289, 493)
(0, 0, 9, 191, 289, 494)
(0, 0, 9, 191, 290, 495)
(0, 0, 9, 191, 291, 496)
(0, 0, 9, 191, 293, 497)
(0, 0, 9, 192, 294, 498)
(0, 0, 9, 192, 295, 499)
(0, 0, 9, 192, 295, 500)
(0, 0, 9, 192, 295, 501)
(0, 0, 9, 192, 295, 502)
(0, 0, 9, 192, 295, 503)
(0, 0, 9, 192, 295, 504)
(0, 0, 9, 192, 295, 505)
(0, 0, 9, 192, 295, 506)
(0, 0, 9, 192, 295, 507)
(0, 0, 9, 192, 295, 508)
(0, 0, 9, 192, 295, 509)
(0, 0, 9, 192, 295, 510)
(0, 0, 9, 192, 295, 511)
(0, 0, 9, 192, 295, 512)
(0, 0, 9, 192, 295, 513)
(0, 0, 9, 193, 298, 514)
(0, 0, 9, 193, 298, 515)
(0, 0, 9, 193, 298, 516)
(0, 0, 9, 193, 298, 517)
(0, 0, 9, 193, 298, 518)
(0, 0, 9, 193, 298, 519)
(0, 0, 9, 193, 298, 520)
(0, 0, 9, 193, 298, 521)
(0, 0, 9, 193, 298, 522)
(0, 0, 9, 193, 298, 523)
(0, 0, 9, 193, 298, 524)
(0, 0, 9, 193, 298, 525)
(0, 0, 9, 193, 298, 526)
(0, 0, 9, 193, 298, 527)
(0, 0, 9, 193, 298, 528)
(0, 0, 9, 194, 299, 529)
(0, 0, 9, 194, 299, 530)
(0, 0, 9, 194, 300, 531)
(0, 0, 9, 194, 300, 532)
(0, 0, 9, 194, 300, 533)
(0, 0, 9, 194, 300, 534)
(0, 0, 9, 194, 300, 535)
(0, 0, 9, 194, 300, 536)
(0, 0, 9, 194, 300, 537)
(0, 0, 9, 194, 300, 538)
(0, 0, 9, 194, 300, 539)
(0, 0, 9, 194, 300, 540)
(0, 0, 9, 194, 300, 541)
(0, 0, 9, 194, 300, 542)
(0, 0, 9, 194, 300, 543)
(0, 0, 9, 194, 300, 544)
(0, 0, 9, 194, 300, 545)
(0, 0, 9, 194, 300, 546)
(0, 0, 9, 194, 300, 547)
(0, 0, 9, 194, 300, 548)
(0, 0, 9, 194, 300, 549)
(0, 0, 9, 194, 300, 550)
(0, 0, 9, 194, 300, 551)
(0, 0, 9, 194, 300, 552)
(0, 0, 9, 194, 300, 553)
(0, 0, 9, 194, 300, 554)
(0, 0, 9, 194, 300, 555)
(0, 0, 9, 194, 301, 556)
(0, 0, 9, 194, 301, 557)
(0, 0, 9, 194, 302, 558)
(0, 0, 9, 194, 302, 559)
(0, 0, 9, 194, 302, 560)
(0, 0, 9, 194, 302, 561)
(0, 0, 9, 194, 302, 562)
(0, 0, 9, 194, 302, 563)
(0, 0, 9, 194, 302, 564)
(0, 0, 9, 194, 302, 565)
(0, 0, 9, 194, 304, 566)
(0, 0, 9, 194, 304, 567)
(0, 0, 9, 194, 305, 568)
(0, 0, 9, 194, 307, 569)
(0, 0, 9, 194, 308, 570)
(0, 0, 9, 194, 309, 571)
(0, 0, 9, 194, 310, 572)
(0, 0, 9, 194, 310, 573)
(0, 0, 9, 194, 311, 574)
(0, 0, 9, 194, 312, 575)
(0, 0, 9, 194, 313, 576)
(0, 0, 9, 194, 313, 577)
(0, 0, 9, 194, 314, 578)
(0, 0, 9, 194, 315, 579)
(0, 0, 9, 194, 316, 580)
(0, 0, 9, 194, 316, 581)
(0, 0, 9, 194, 317, 582)
(0, 0, 9, 194, 318, 583)
(0, 0, 9, 194, 318, 584)
(0, 0, 9, 195, 319, 585)
(0, 0, 9, 195, 320, 586)
(0, 0, 9, 195, 320, 587)
(0, 0, 9, 195, 320, 588)
(0, 0, 9, 195, 322, 589)
(0, 0, 9, 195, 322, 590)
(0, 0, 9, 195, 322, 591)
(0, 0, 9, 195, 322, 592)
(0, 0, 9, 195, 322, 593)
(0, 0, 9, 195, 322, 594)
(0, 0, 9, 195, 322, 595)
(0, 0, 9, 195, 322, 596)
(0, 0, 9, 195, 323, 597)
(0, 0, 9, 195, 324, 598)
(0, 0, 9, 195, 325, 599)
(0, 0, 9, 195, 326, 600)
(0, 0, 9, 195, 326, 601)
(0, 0, 9, 195, 328, 602)
(0, 0, 9, 195, 329, 603)
(0, 0, 9, 195, 330, 604)
(0, 0, 9, 195, 330, 605)
(0, 0, 9, 195, 330, 606)
(0, 0, 9, 195, 330, 607)
(0, 0, 9, 195, 330, 608)
(0, 0, 9, 195, 330, 609)
(0, 0, 9, 195, 331, 610)
(0, 0, 9, 195, 333, 611)
(0, 0, 9, 195, 333, 612)
(0, 0, 9, 195, 334, 613)
(0, 0, 9, 195, 335, 614)
(0, 0, 9, 195, 336, 615)
(0, 0, 9, 195, 337, 616)
(0, 0, 9, 195, 338, 617)
(0, 0, 9, 197, 341, 618)
(0, 0, 9, 197, 341, 619)
(0, 0, 9, 197, 343, 620)
(0, 0, 9, 197, 343, 621)
(0, 0, 9, 197, 343, 622)
(0, 0, 9, 197, 343, 623)
(0, 0, 9, 197, 343, 624)
(0, 0, 9, 197, 345, 625)
(0, 0, 9, 197, 345, 626)
(0, 0, 9, 198, 347, 627)
(0, 0, 9, 198, 347, 628)
(0, 0, 9, 199, 348, 629)
(0, 0, 9, 199, 349, 630)
(0, 0, 9, 199, 350, 631)
(0, 0, 9, 199, 351, 632)
(0, 0, 9, 207, 352, 633)
(0, 0, 9, 213, 355, 634)
(0, 0, 9, 214, 355, 635)
(0, 0, 9, 214, 356, 636)
(0, 0, 9, 214, 356, 637)
(0, 0, 9, 214, 356, 638)
(0, 0, 9, 214, 356, 639)
(0, 0, 9, 214, 356, 640)
(0, 0, 9, 214, 356, 641)
(0, 0, 9, 214, 356, 642)
(0, 0, 9, 214, 356, 643)
(0, 0, 9, 214, 356, 644)
(0, 0, 9, 214, 356, 645)
(0, 0, 9, 214, 356, 646)
(0, 0, 9, 215, 357, 647)
(0, 0, 9, 216, 358, 648)
(0, 0, 9, 216, 359, 649)
(0, 0, 9, 218, 360, 650)
(0, 0, 9, 220, 361, 651)
(0, 0, 9, 240, 363, 652)
(0, 0, 9, 240, 363, 653)
(0, 0, 9, 245, 364, 654)
(0, 0, 9, 252, 366, 655)
(0, 0, 9, 252, 367, 656)
(0, 0, 9, 252, 368, 657)
(0, 0, 9, 253, 369, 658)
(0, 0, 9, 253, 370, 659)
(0, 0, 9, 253, 370, 660)
(0, 0, 9, 253, 372, 661)
(0, 0, 9, 253, 373, 662)
(0, 0, 9, 253, 374, 663)
(0, 0, 9, 253, 374, 664)
(0, 0, 9, 253, 376, 665)
(0, 0, 9, 254, 376, 666)
(0, 0, 9, 254, 378, 667)
(0, 0, 9, 254, 378, 668)
(0, 0, 9, 254, 380, 669)
(0, 0, 9, 254, 380, 670)
(0, 0, 9, 254, 381, 671)
(0, 0, 9, 255, 383, 672)
(0, 0, 9, 255, 383, 673)
(0, 0, 9, 258, 384, 674)
(0, 0, 9, 258, 385, 675)
(0, 0, 9, 258, 386, 676)
(0, 0, 9, 259, 389, 677)
(0, 0, 9, 260, 392, 678)
(0, 0, 9, 260, 392, 679)
(0, 0, 9, 260, 393, 680)
(0, 0, 9, 260, 393, 681)
(0, 0, 9, 260, 394, 682)
(0, 0, 9, 260, 394, 683)
(0, 0, 9, 260, 394, 684)
(0, 0, 9, 260, 394, 685)
(0, 0, 9, 263, 395, 686)
(0, 0, 9, 263, 397, 687)
(0, 0, 9, 263, 398, 688)
(0, 0, 9, 263, 399, 689)
(0, 0, 9, 263, 399, 690)
(0, 0, 9, 263, 399, 691)
(0, 0, 9, 263, 401, 692)
(0, 0, 9, 263, 402, 693)
(0, 0, 9, 263, 402, 694)
(0, 0, 9, 264, 404, 695)
(0, 0, 9, 264, 405, 696)
(0, 0, 9, 264, 405, 697)
(0, 0, 9, 265, 407, 698)
(0, 0, 9, 265, 407, 699)
(0, 0, 9, 265, 408, 700)
(0, 0, 9, 265, 409, 701)
(0, 0, 9, 265, 411, 702)
(0, 0, 9, 265, 412, 703)
(0, 0, 9, 265, 412, 704)
(0, 0, 9, 268, 414, 705)
(0, 0, 9, 268, 414, 706)
(0, 0, 9, 271, 417, 707)
(0, 0, 9, 271, 417, 708)
(0, 0, 9, 271, 418, 709)
(0, 0, 9, 271, 418, 710)
(0, 0, 9, 277, 421, 711)
(0, 0, 9, 278, 422, 712)
(0, 0, 9, 278, 422, 713)
